시군구,단지명,전월세구분,전용면적(㎡),계약년월,보증금(만원),월세(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금 (만원),종전계약 월세 (만원)
서울특별시 구로구 개봉동,동인,전세,67.36,202307,"        24,000",             0,10,1989,서해안로34가길 22,202311~202511,신규,-,0,0
서울특별시 구로구 개봉동,두산,전세,59.69,202307,"        27,300",             0,13,1997,남부순환로95길 88,202307~202507,갱신,사용,"26,000",0
서울특별시 구로구 개봉동,두산,전세,59.69,202307,"        29,767",             0,27,1997,남부순환로95길 88,202308~202508,신규,-,0,0
서울특별시 구로구 개봉동,삼호,월세,59.86,202307,"         3,000",           110,14,1996,남부순환로95길 16,202308~202408,신규,-,0,0
서울특별시 구로구 개봉동,삼호,전세,59.86,202307,"        41,000",             0,15,1996,남부순환로95길 16,202309~202509,갱신,-,"48,000",0
서울특별시 구로구 개봉동,삼호,전세,59.86,202307,"        35,000",             0,13,1996,남부순환로95길 16,202310~202510,신규,-,0,0
서울특별시 구로구 개봉동,삼환,전세,59.4,202307,"        31,000",             0,5,1995,남부순환로95길 54,202308~202508,갱신,-,"28,350",0
서울특별시 구로구 개봉동,삼환,전세,84.945,202307,"        37,500",             0,10,1995,남부순환로95길 54,202310~202510,갱신,-,"33,600",13
서울특별시 구로구 개봉동,삼환,전세,114.48,202307,"        39,690",             0,14,1995,남부순환로95길 54,202308~202508,갱신,-,"37,800",0
서울특별시 구로구 개봉동,삼환,전세,59.4,202307,"        29,000",             0,7,1995,남부순환로95길 54,202310~202510,신규,-,0,0
서울특별시 구로구 개봉동,삼환,전세,59.4,202307,"        29,100",             0,12,1995,남부순환로95길 54,202308~202508,신규,-,0,0
서울특별시 구로구 개봉동,삼환,전세,59.4,202307,"        29,100",             0,12,1995,남부순환로95길 54,-,-,-, , 
서울특별시 구로구 개봉동,삼환,전세,84.945,202307,"        37,000",             0,19,1995,남부순환로95길 54,202310~202510,신규,-,0,0
서울특별시 구로구 개봉동,삼환,전세,114.48,202307,"        42,500",             0,19,1995,남부순환로95길 54,202308~202508,신규,-,0,0
서울특별시 구로구 개봉동,삼환,전세,59.4,202307,"        30,000",             0,2,1995,남부순환로95길 54,202309~202509,신규,-,0,0
서울특별시 구로구 개봉동,삼환,전세,114.48,202307,"        41,000",             0,4,1995,남부순환로95길 54,202309~202509,갱신,사용,"40,000",40
서울특별시 구로구 개봉동,삼환,전세,59.4,202307,"        29,000",             0,7,1995,남부순환로95길 54,202308~202508,갱신,사용,"37,000",0
서울특별시 구로구 개봉동,상우,전세,59.4,202307,"        25,000",             0,13,1997,남부순환로97길 50,-,-,-, , 
서울특별시 구로구 개봉동,상우,전세,59.4,202307,"        25,000",             0,13,1997,남부순환로97길 50,-,-,-, , 
서울특별시 구로구 개봉동,센트레빌레우스1단지,월세,84.9625,202307,"        22,726",            55,5,2020,경인로 302,-,-,-, , 
서울특별시 구로구 개봉동,센트레빌레우스1단지,월세,84.9625,202307,"        27,891",            45,12,2020,경인로 302,202310~202510,갱신,-,"27,000",44
서울특별시 구로구 개봉동,센트레빌레우스1단지,월세,74.9361,202307,"        20,660",            43,7,2020,경인로 302,202310~202510,갱신,-,"20,000",42
서울특별시 구로구 개봉동,센트레빌레우스1단지,월세,84.9625,202307,"        27,891",            45,19,2020,경인로 302,202309~202509,신규,-,0,0
서울특별시 구로구 개봉동,신개봉삼환,월세,59.81,202307,"        26,000",            25,9,2001,경인로38길 13,202308~202508,갱신,-,"26,000",0
서울특별시 구로구 개봉동,신개봉삼환,전세,84.99,202307,"        35,700",             0,5,2001,경인로38길 13,-,-,-, , 
서울특별시 구로구 개봉동,신개봉삼환,전세,84.99,202307,"        35,700",             0,5,2001,경인로38길 13,-,-,-, , 
서울특별시 구로구 개봉동,영화,전세,59.78,202307,"        32,000",             0,16,1998,경인로40길 11,202308~202508,신규,-,0,0
서울특별시 구로구 개봉동,창동,월세,56.46,202307,"         3,000",            60,5,1987,고척로21나길 48-80,202308~202508,신규,-,0,0
서울특별시 구로구 개봉동,청실,전세,76.08,202307,"        35,000",             0,14,1987,경인로40길 25,202311~202511,신규,-,0,0
서울특별시 구로구 개봉동,한마을,전세,59.57,202307,"        35,000",             0,15,1999,경인로 382,-,-,-, , 
서울특별시 구로구 개봉동,한마을,전세,59.57,202307,"        35,000",             0,15,1999,경인로 382,202308~202508,신규,-,0,0
서울특별시 구로구 개봉동,한마을,전세,123.46,202307,"        51,200",             0,17,1999,경인로 382,202307~202507,갱신,-,"46,200",0
서울특별시 구로구 개봉동,한마을,월세,59.57,202307,"        15,000",            65,15,1999,경인로 382,202309~202509,신규,-,0,0
서울특별시 구로구 개봉동,한마을,전세,59.57,202307,"        36,000",             0,4,1999,경인로 382,202309~202508,신규,-,0,0
서울특별시 구로구 개봉동,한마을,전세,84.57,202307,"        45,500",             0,8,1999,경인로 382,-,-,-, , 
서울특별시 구로구 개봉동,한양아이클래스구로,전세,45.32,202307,"        23,730",             0,6,2018,개봉로23가길 10,202309~202509,갱신,사용,"22,600",0
서울특별시 구로구 개봉동,한진,전세,59.95,202307,"        31,800",             0,4,2000,개봉로3길 87,202309~202509,신규,-,0,0
서울특별시 구로구 개봉동,한진,월세,59.95,202307,"         5,000",            70,3,2000,개봉로3길 87,202307~202507,갱신,-,"2,000",70
서울특별시 구로구 개봉동,한진,월세,59.95,202307,"         5,000",            85,14,2000,개봉로3길 87,202309~202509,갱신,사용,"5,000",80
서울특별시 구로구 개봉동,한진,월세,59.95,202307,"        25,000",            25,15,2000,개봉로3길 87,202308~202508,신규,-,0,0
서울특별시 구로구 개봉동,한진,전세,59.95,202307,"        32,000",             0,21,2000,개봉로3길 87,-,-,-, , 
서울특별시 구로구 개봉동,한진,전세,84.96,202307,"        38,000",             0,1,2000,개봉로3길 87,202310~202510,신규,-,0,0
서울특별시 구로구 개봉동,한진,전세,59.95,202307,"        29,000",             0,14,2000,개봉로3길 87,202308~202508,갱신,-,"26,200",0
서울특별시 구로구 개봉동,현대,전세,84.99,202307,"        48,000",             0,3,2001,개봉로20길 6,-,-,-, , 
서울특별시 구로구 개봉동,현대,전세,59.94,202307,"        50,000",             0,25,2001,개봉로20길 6,202309~202509,갱신,사용,"50,000",0
서울특별시 구로구 개봉동,현대,전세,59.94,202307,"        50,000",             0,25,2001,개봉로20길 6,-,-,-, , 
서울특별시 구로구 개봉동,현대,전세,59.94,202307,"        39,000",             0,20,2001,개봉로20길 6,202308~202508,신규,-,0,0
서울특별시 구로구 개봉동,현대,월세,59.94,202307,"         5,000",           120,8,2001,개봉로20길 6,202307~202507,신규,-,0,0
서울특별시 구로구 개봉동,현대,전세,84.99,202307,"        47,000",             0,20,2001,개봉로20길 6,202309~202509,갱신,-,"42,000",0
서울특별시 구로구 개봉동,현대,전세,59.94,202307,"        38,000",             0,7,2001,개봉로20길 6,202311~202510,신규,-,0,0
서울특별시 구로구 개봉동,현대,월세,84.99,202307,"        30,000",            30,16,2001,개봉로20길 6,202307~202407,갱신,-,"30,000",0
서울특별시 구로구 개봉동,현대,전세,59.94,202307,"        40,000",             0,15,2001,개봉로20길 6,202309~202403,갱신,-,"53,000",0
서울특별시 구로구 개봉동,현대,전세,114.99,202307,"        44,650",             0,20,2001,개봉로20길 6,202307~202507,신규,-,0,0
서울특별시 구로구 개봉동,현대,전세,84.99,202307,"        40,000",             0,7,2001,개봉로20길 6,-,갱신,-,"55,000",0
서울특별시 구로구 개봉동,현대,전세,59.94,202307,"        35,000",             0,13,2001,개봉로20길 6,202308~202508,갱신,-,"33,000",0
서울특별시 구로구 개봉동,현대홈타운,전세,59.49,202307,"        40,850",             0,15,2001,개봉로20길 158,202309~202509,갱신,사용,"43,000",0
서울특별시 구로구 개봉동,현대홈타운,전세,84.915,202307,"        41,400",             0,27,2001,개봉로20길 158,202309~202509,갱신,-,"41,400",0
서울특별시 구로구 개봉동,현대홈타운,월세,59.49,202307,"        15,000",            70,11,2001,개봉로20길 158,202308~202508,신규,-,0,0
서울특별시 구로구 고척동,경남2,월세,84.85,202307,"         5,000",           110,19,1999,고척로52길 21,202307~202507,신규,-,0,0
서울특별시 구로구 고척동,고척LIG리가2차,전세,59.95,202307,"        40,000",             0,2,2009,중앙로12길 17-8,202308~202508,갱신,사용,"50,000",0
서울특별시 구로구 고척동,고척리본타운,월세,45.09,202307,"         9,040",            32,7,2018,고척로52나길 25,-,신규,-,0,0
서울특별시 구로구 고척동,고척리본타운,월세,45.09,202307,"         9,040",            32,8,2018,고척로52나길 25,-,신규,-,0,0
서울특별시 구로구 고척동,고척월드메르디앙,전세,84.96,202307,"        44,500",             0,14,2011,중앙로8길 11,202307~202507,갱신,-,"42,000",0
서울특별시 구로구 고척동,고척월드메르디앙,전세,84.93,202307,"        42,000",             0,7,2011,중앙로8길 11,202308~202508,갱신,사용,"58,000",0
서울특별시 구로구 고척동,고척파크푸르지오,전세,84.94,202307,"        50,000",             0,9,2009,중앙로 121,-,-,-, , 
서울특별시 구로구 고척동,고척파크푸르지오,전세,84.94,202307,"        56,500",             0,9,2009,중앙로 121,202312~202512,갱신,사용,"76,500",0
서울특별시 구로구 고척동,동아한신,전세,84.92,202307,"        40,000",             0,13,2000,중앙로6길 17,202309~202509,신규,-,0,0
서울특별시 구로구 고척동,라이프플러스,전세,30.285,202307,"        15,200",             0,11,2012,중앙로 85,202309~202509,갱신,사용,"15,000",0
서울특별시 구로구 고척동,라이프플러스,전세,14.92,202307,"         9,000",             0,6,2012,중앙로 85,202308~202508,갱신,사용,"9,000",0
서울특별시 구로구 고척동,라이프플러스,전세,14.39,202307,"         9,500",             0,7,2012,중앙로 85,202308~202508,갱신,-,"9,000",0
서울특별시 구로구 고척동,마젤란,월세,84.923,202307,"        18,000",           100,15,2008,경인로47길 128,202308~202508,신규,-,0,0
서울특별시 구로구 고척동,마젤란,월세,84.923,202307,"        18,000",           100,15,2008,경인로47길 128,-,-,-, , 
서울특별시 구로구 고척동,마젤란,월세,94.421,202307,"        40,000",            29,10,2008,경인로47길 128,202308~202508,갱신,사용,"45,000",29
서울특별시 구로구 고척동,벽산,전세,84.878,202307,"        43,500",             0,2,2003,경인로 390,202308~202508,갱신,-,"40,900",0
서울특별시 구로구 고척동,벽산베스트블루밍,전세,84.895,202307,"        42,000",             0,8,2010,고척로60길 30,202307~202407,갱신,-,"40,950",0
서울특별시 구로구 고척동,벽산베스트블루밍,월세,35.48,202307,"         2,321",            21,4,2010,고척로60길 30,-,-,-, , 
서울특별시 구로구 고척동,벽산베스트블루밍,월세,35.48,202307,           928,            24,6,2010,고척로60길 30,-,-,-, , 
서울특별시 구로구 고척동,벽산베스트블루밍,월세,35.48,202307,"         2,321",            21,6,2010,고척로60길 30,-,-,-, , 
서울특별시 구로구 고척동,산업인,월세,47.01,202307,"         1,000",            45,2,1976,경인로47다길 43,-,-,-, , 
서울특별시 구로구 고척동,산업인,전세,47,202307,"         4,000",             0,5,1976,경인로47다길 43,-,-,-, , 
서울특별시 구로구 고척동,산업인,전세,47,202307,"         4,000",             0,5,1976,경인로47다길 43,-,-,-, , 
서울특별시 구로구 고척동,산업인,월세,48.04,202307,"         5,000",            20,5,1976,경인로47다길 43,-,-,-, , 
서울특별시 구로구 고척동,삼익(1단지),월세,59.82,202307,"        10,000",            70,8,2001,중앙로15길 132-17,202307~202507,신규,-,0,0
서울특별시 구로구 고척동,삼익(2단지),전세,84.96,202307,"        44,500",             0,1,2001,중앙로15길 125,-,갱신,-,"44,500",0
서울특별시 구로구 고척동,서울가든,전세,84.99,202307,"        35,000",             0,10,1989,중앙로5길 62,-,갱신,-,"29,400",0
서울특별시 구로구 고척동,서울가든,전세,64.39,202307,"        27,000",             0,12,1989,중앙로5길 62,202309~202509,신규,-,0,0
서울특별시 구로구 고척동,서울가든,전세,64.39,202307,"        27,000",             0,12,1989,중앙로5길 62,-,-,-, , 
서울특별시 구로구 고척동,서울가든,전세,64.39,202307,"        22,000",             0,13,1989,중앙로5길 62,202309~202509,신규,-,0,0
